user_id,case_id,answer_rate
60631,2388,67.75
60631,2344,89.85
60631,2442,61.13
60631,2209,64.95
60631,2307,61.1
60631,2527,56.41
60631,2386,61.44
60631,2342,63.72
60631,2341,68.93
60631,2340,53.38
60631,2283,68.92
60631,2061,75.56
60631,2280,72.77
60631,2438,75.29
60631,2339,0
60631,2338,59.1
60631,2359,74.47
60631,2358,100
60631,2357,67.45
60631,2279,72.06
60631,2356,61.84
60631,2179,100
60631,2278,66.54
60631,2498,100
60631,2211,63.52
60631,2718,61.48
60631,2463,0
60631,2397,49.35
60631,2451,59.9
60631,2462,66.23
60631,2450,64.65
60631,2461,0
60631,2174,0
60631,2537,81.9
60631,2449,75.3
60631,2514,62.73
60631,2445,72.27
60631,2115,45.21
60631,2741,71.39
60631,2542,60.68
60631,2454,100
60631,2465,0
60631,2453,0
60631,2464,72.8
60631,2506,63
60631,2505,73.02
60631,2535,61.92
60631,2534,100
60631,2412,69.57
60631,2444,73.61
60631,2387,48.69
60631,2441,100
60631,2396,74.09
60631,2440,100
60631,2152,64.05
60631,2490,75.16
60631,2390,50.07
60631,2070,0
60631,2111,0
60631,2099,71.11
60631,2110,55.8
60631,2153,59.29
60631,2098,64.05
60631,2097,67.33
60631,2096,0
60631,2095,64.05
60631,2094,100
60631,2093,66.45
60631,2108,0
60631,2106,0
60631,2105,54.49
60631,2127,74.42
60631,2126,73.61
60631,2069,95.12
60631,2068,71.18
60631,2109,70.33
60631,2067,68.76
60631,2584,0
60631,2100,74.75
60631,2122,62.26
60631,2121,64.05
60631,2065,69.29
60631,2120,64.05
60631,2064,58.17
60631,2063,66.32
60631,2119,70.5
60631,2117,61.26
60631,2116,55.33
60631,2114,80.71
60631,2113,0
60631,2134,70.64
60631,2253,64.72
60631,2296,58.85
60631,2273,59.24
60631,2295,59.05
60631,2151,69.64
60631,2291,62.62
60631,2304,57.81
60631,2149,0
60631,2301,59.24
60631,2300,63.32
60631,2168,55.93
60631,2289,80.23
60631,2167,69.64
60631,2288,52.36
60631,2266,55.99
60631,2308,69.7
60631,2406,57.66
60631,2286,59.24
60631,2383,54.41
60631,2415,57.48
60631,2315,59.05
60631,2237,73.14
60631,2236,71.05
60631,2312,59.32
60631,2378,59.79
60631,2311,62.33
60631,2299,60.35
60631,2439,60.15
60631,2080,66.42
60631,2091,51.71
60631,2090,63.52
60631,2089,63.52
60631,2088,53.57
60631,2087,52.07
60631,2086,56.02
60631,2085,76.65
60631,2084,51.43
60631,2139,100
60631,2104,55.39
60631,2103,66.54
60631,2124,45.77
60634,2081,61.53
60634,2180,55.47
60634,2190,47.26
60634,2892,68.9
60634,2188,49.88
60634,2177,0
60634,2199,54.19
60634,2198,55.47
60634,2164,62.22
60634,2196,47.84
60634,2531,52.01
60634,2894,59.4
60634,2530,62.44
60634,2178,50.15
60634,2200,45.9
60634,2908,49.49
60634,2936,43.99
60634,2474,71.28
60634,2592,61.96
60634,2173,78.43
60634,2172,59.78
60634,2171,61.14
60634,2548,56.13
60634,2647,66.86
60634,2547,52.22
60634,2589,81.37
60634,2169,52.95
60634,2145,54.54
60634,2607,74.32
60634,2629,74.04
60634,2561,74.39
60634,2186,81.15
60634,2142,60.48
60634,2185,67.16
60634,2482,55.6
60634,2141,70.08
60634,2184,87.92
60634,2140,53.67
60634,2183,86.39
60634,2182,69.25
60634,2181,60.1
60634,2614,62.87
60634,2558,54.46
60634,2610,65.77
60634,2212,77.6
60634,2618,68.54
60634,2617,70.48
60634,2615,49.4
60634,2176,46.74
60634,2494,62.51
60634,2373,52.25
60634,2252,53.82
60634,2395,54.76
60634,2394,54.71
60634,2371,55.77
60634,2392,58.76
60634,2193,62.34
60634,2701,0
60634,2426,55.65
60634,2425,59.85
60634,2424,54.2
60634,2203,58.45
60634,2467,59.07
60634,2346,46.43
60634,2423,58.93
60634,2466,53.71
60634,2345,61.49
60634,2389,55.86
60634,2344,59.35
60634,2388,64.9
60634,2442,60.1
60634,2209,0
60634,2307,67.28
60634,2527,46.32
60634,2342,63.81
60634,2386,53.57
60634,2341,50.89
60634,2340,53.9
60634,2283,68.4
60634,2061,75.56
60634,2280,61.11
60634,2438,78.24
60634,2339,0
60634,2338,55.47
60634,2359,50.2
60634,2358,48.12
60634,2357,56.37
60634,2356,68.98
60634,2279,51.06
60634,2179,63.52
60634,2498,49.59
60634,2278,60.24
60634,2211,49.73
60634,2718,0
60634,2397,44.26
60634,2463,0
60634,2451,59.25
60634,2462,63.99
60634,2450,59.41
60634,2461,0
60634,2174,0
60634,2537,81.99
60634,2449,56.07
60634,2514,56.61
60634,2445,66.96
60634,2115,51.28
60634,2741,62.6
60634,2542,61.22
60634,2454,63.28
60634,2465,0
60634,2453,0
60634,2464,59.51
60634,2506,57.55
60634,2505,65.39
60634,2535,58.56
60634,2534,53.06
60634,2412,38.76
60634,2444,53.24
60634,2387,61.77
60634,2441,54.75
60634,2396,67.26
60634,2440,54.75
60634,2152,54.09
60634,2490,55.85
60634,2390,47.58
60634,2070,0
60634,2111,0
60634,2099,80.24
60634,2110,75.15
60634,2153,58.76
60634,2098,54.09
60634,2097,56.46
60634,2096,0
60634,2095,54.09
60634,2094,45.6
60634,2093,57.15
60634,2108,0
60634,2106,53.83
60634,2127,76.65
60634,2105,62.36
60634,2126,67.14
60634,2069,59.07
60634,2068,50.94
60634,2109,87.84
60634,2067,62.53
60634,2584,0
60634,2100,83.59
60634,2122,72.53
60634,2121,54.09
60634,2065,47.12
60634,2120,76.3
60634,2064,50.48
60634,2063,52.41
60634,2119,91.12
60634,2117,76.29
60634,2116,62.87
60634,2114,69.64
60634,2113,49.03
60634,2134,0
60634,2253,56.7
60634,2296,65.74
60634,2295,63.13
60634,2273,0
60634,2151,100
60634,2291,0
60634,2304,44.18
60634,2149,0
60634,2301,43.03
60634,2300,58.99
60634,2289,57.15
60634,2168,48.06
60634,2266,0
60634,2167,67.63
60634,2288,71.68
60634,2308,61.98
60634,2406,57.78
60634,2286,46.52
60634,2383,0
60634,2415,55.92
60634,2315,69.14
60634,2237,69.71
60634,2236,29.83
60634,2312,55.59
60634,2378,54.92
60634,2311,50.85
60634,2299,54.37
60634,2439,49.5
60634,2080,71.01
60634,2091,41.53
60634,2090,65.34
60634,2089,63.52
60634,2088,46.12
60634,2087,56.24
60634,2086,57.52
60634,2085,52.97
60634,2084,52.85
60634,2139,79.74
60634,2104,48.89
60634,2103,50.09
60634,2124,49.93
60635,2081,65.17
60635,2180,0
60635,2190,52.84
60635,2177,0
60635,2892,72.91
60635,2188,55
60635,2199,55.15
60635,2198,66.17
60635,2164,78.02
60635,2196,52.98
60635,2531,74.04
60635,2894,63.89
60635,2530,64.36
60635,2178,62.45
60635,2200,48.28
60635,2908,53.34
60635,2936,0
60635,2474,64.6
60635,2592,57.34
60635,2173,61.93
60635,2172,51.12
60635,2171,62.34
60635,2647,55.22
60635,2548,54.67
60635,2547,58.07
60635,2589,62.6
60635,2169,56.8
60635,2145,66.45
60635,2607,56.74
60635,2629,100
60635,2561,61.89
60635,2186,62.72
60635,2142,63.85
60635,2185,52.39
60635,2482,47.57
60635,2141,71.56
60635,2184,65.98
60635,2140,65.6
60635,2183,64.24
60635,2182,63.78
60635,2181,63.49
60635,2614,66.15
60635,2558,48.59
60635,2610,53.78
60635,2212,62.09
60635,2618,46.75
60635,2617,62.03
60635,2615,48.88
60635,2176,42.39
60635,2494,64.75
60635,2373,69.73
60635,2252,56.57
60635,2395,54.87
60635,2394,62.65
60635,2371,59.45
60635,2392,65.2
60635,2193,51.55
60635,2701,52.27
60635,2426,64.71
60635,2425,57.31
60635,2424,61.19
60635,2203,55.05
60635,2467,73.64
60635,2346,46.89
60635,2423,68.05
60635,2466,60.42
60635,2345,57.4
60635,2389,71.46
60635,2344,61.22
60635,2388,71.87
60635,2442,62.68
60635,2209,0
60635,2307,59.07
60635,2527,56.37
60635,2342,62.7
60635,2386,57.26
60635,2341,54.3
60635,2340,51.69
60635,2283,100
60635,2061,0
60635,2280,67.69
60635,2438,75.29
60635,2339,0
60635,2338,64.02
60635,2359,55.77
60635,2358,100
60635,2357,58.74
60635,2356,64.29
60635,2279,57.57
60635,2179,59.55
60635,2498,64.51
60635,2278,67.75
60635,2211,54.55
60635,2718,60.75
60635,2397,32.09
60635,2463,0
60635,2451,69.87
60635,2462,61.44
60635,2450,52.95
60635,2461,0
60635,2174,0
60635,2537,100
60635,2449,47.7
60635,2514,75.16
60635,2445,64.72
60635,2115,52.52
60635,2741,68.7
60635,2542,63.01
60635,2454,55.58
60635,2465,0
60635,2453,0
60635,2464,57.64
60635,2506,59.62
60635,2505,75.16
60635,2535,52.88
60635,2534,100
60635,2412,37.31
60635,2444,59.32
60635,2387,52.04
60635,2441,100
60635,2396,56.78
60635,2440,100
60635,2152,62.75
60635,2490,72.68
60635,2390,39.27
60635,2070,0
60635,2111,0
60635,2099,65.19
60635,2110,61.27
60635,2153,58.4
60635,2098,62.75
60635,2097,48.25
60635,2096,0
60635,2095,62.75
60635,2094,51.54
60635,2093,62.02
60635,2108,0
60635,2106,52.1
60635,2127,78.4
60635,2105,64.73
60635,2126,61.22
60635,2069,49.71
60635,2068,58.7
60635,2109,75.6
60635,2067,52.32
60635,2584,0
60635,2100,0
60635,2122,63.16
60635,2121,62.75
60635,2065,53.26
60635,2120,68.43
60635,2064,60.8
60635,2063,66.98
60635,2119,55.57
60635,2117,62.87
60635,2116,59.11
60635,2114,66.22
60635,2113,49.84
60635,2134,72.87
60635,2253,49.5
60635,2296,45.8
60635,2295,53.65
60635,2273,52.44
60635,2151,100
60635,2291,64.27
60635,2304,44.29
60635,2149,0
60635,2301,50.77
60635,2289,56.52
60635,2168,50.79
60635,2300,50.95
60635,2266,53.81
60635,2288,54.14
60635,2167,48.86
60635,2308,55.52
60635,2406,27.28
60635,2286,67.15
60635,2383,51.56
60635,2415,48.66
60635,2315,53.95
60635,2237,63.99
60635,2236,55.15
60635,2312,63.89
60635,2378,48.03
60635,2311,43.78
60635,2299,50.22
60635,2439,54.92
60635,2080,55.71
60635,2091,51.46
60635,2090,0
60635,2089,0
60635,2088,0
60635,2087,0
60635,2086,49.42
60635,2085,0
60635,2084,50.77
60635,2139,56.63
60635,2104,53.67
60635,2103,0
60635,2124,34.19
60639,2081,58.48
60639,2180,64.61
60639,2531,61.3
60639,2530,58.87
60639,2178,62.3
60639,2200,66.22
60639,2908,58.23
60639,2164,74.04
60639,2936,49.1
60639,2474,59.54
60639,2561,57.88
60639,2186,63.15
60639,2141,60.4
60639,2592,76.42
60639,2185,49.8
60639,2482,51.14
60639,2184,67.64
60639,2173,64.86
60639,2183,68.26
60639,2171,59.73
60639,2181,72.05
60639,2614,65.76
60639,2558,55.87
60639,2547,60.07
60639,2589,64.17
60639,2610,62.21
60639,2212,63.02
60639,2145,63.48
60639,2607,53.69
60639,2176,46.28
60639,2494,63.67
60639,2395,56.26
60639,2252,57.48
60639,2373,64.1
60639,2394,63.26
60639,2371,73.71
60639,2392,59.69
60639,2193,52.44
60639,2701,39.37
60639,2426,59.68
60639,2425,60.05
60639,2424,60.79
60639,2467,57.13
60639,2423,61.92
60639,2346,49.5
60639,2466,48.7
60639,2345,49.91
60639,2389,57.67
60639,2344,61.05
60639,2388,70.56
60639,2442,56.35
60639,2307,57.76
60639,2527,45.05
60639,2342,48.27
60639,2386,57.42
60639,2341,61.69
60639,2340,57.91
60639,2283,64.43
60639,2061,47.63
60639,2280,69.31
60639,2438,100
60639,2339,0
60639,2338,59.14
60639,2359,54.76
60639,2358,60.87
60639,2357,54.67
60639,2356,57.56
60639,2279,57.89
60639,2179,51.8
60639,2498,64.72
60639,2278,59.43
60639,2211,48.12
60639,2718,54.11
60639,2463,0
60639,2451,56.54
60639,2462,59.5
60639,2450,53.6
60639,2461,0
60639,2537,81.99
60639,2449,67.28
60639,2514,63.1
60639,2445,65.34
60639,2741,66.72
60639,2542,64.99
60639,2454,100
60639,2465,0
60639,2453,0
60639,2506,63.4
60639,2505,72
60639,2535,60.87
60639,2534,78.02
60639,2444,56.5
60639,2387,50.03
60639,2441,100
60639,2440,100
60639,2396,56.39
60639,2152,57.01
60639,2490,63.56
60639,2070,0
60639,2111,0
60639,2099,66.63
60639,2110,67.75
60639,2153,60.66
60639,2098,57.01
60639,2097,51.95
60639,2096,0
60639,2095,57.01
60639,2094,58.68
60639,2093,57.39
60639,2108,0
60639,2106,100
60639,2127,72.02
60639,2105,61.61
60639,2126,66.56
60639,2069,84.72
60639,2068,71.69
60639,2109,68.08
60639,2584,0
60639,2100,64.11
60639,2122,62.66
60639,2121,57.01
60639,2120,66.15
60639,2065,54.8
60639,2064,51.73
60639,2063,77.03
60639,2119,70.56
60639,2117,67.63
60639,2116,61.3
60639,2114,55.01
60639,2134,65.8
60654,2081,64.11
60654,2936,100
60654,2474,60.87
60654,2561,60.87
60654,2186,69.36
60654,2185,54.65
60654,2592,64.35
60654,2482,56.91
60654,2184,76.78
60654,2173,71.34
60654,2183,68.02
60654,2182,61.48
60654,2171,61.47
60654,2181,78.59
60654,2614,66.56
60654,2558,56.7
60654,2547,52.73
60654,2589,61.05
60654,2610,61.74
60654,2212,64.72
60654,2607,54.74
60654,2617,67.69
60654,2176,62.27
60654,2395,51.22
60654,2373,61.65
60654,2252,57.64
60654,2494,68.91
60654,2394,56.87
60654,2371,61.6
60654,2392,63.56
60654,2193,0
60654,2701,44.44
60654,2426,62
60654,2425,63.53
60654,2424,58.95
60654,2203,0
60654,2467,72.14
60654,2423,69.58
60654,2346,64
60654,2466,61.57
60654,2389,59.38
60654,2345,61.57
60654,2344,62.26
60654,2388,66.22
60654,2442,59.04
60654,2209,88.03
60654,2307,61.63
60654,2527,54.76
60654,2342,56.25
60654,2386,75.29
60654,2341,67.91
60654,2340,59.04
60654,2283,65.54
60654,2061,75.29
60654,2280,72.69
60654,2438,66.59
60654,2339,0
60654,2338,63.69
60654,2359,59.28
60654,2358,70.77
60654,2357,62.99
60654,2279,58.15
60654,2356,55.05
60654,2179,64.89
60654,2278,56.4
60654,2498,65.47
60654,2211,54.53
60654,2718,51.09
60654,2741,64.74
60654,2535,79.74
60654,2534,74.16
60654,2412,0
60654,2444,59.56
60654,2387,59.13
60654,2441,66.59
60654,2440,66.59
60654,2396,58.91
60654,2152,64.09
60654,2490,69.74
60654,2390,0
60654,2070,0
60654,2111,0
60654,2110,58.84
60654,2153,66.58
60654,2096,0
60654,2095,64.09
60654,2094,74.53
60654,2093,53.67
60654,2108,0
60654,2106,100
60654,2127,66.89
60654,2126,60.04
60654,2069,84.72
60654,2068,70.87
60654,2109,76.64
60654,2584,0
60654,2067,43.92
60654,2100,71.86
60654,2122,56.14
60654,2121,64.09
60654,2065,60.94
60654,2120,0
60654,2064,43.91
60654,2063,72.6
60654,2119,74.16
60654,2114,57.25
60654,2134,69.18
60654,2080,100
60665,2081,69.6
60665,2190,0
60665,2531,64.46
60665,2894,53.62
60665,2530,64.9
60665,2908,57.2
60665,2892,39.27
60665,2188,52.44
60665,2198,0
60665,2164,60.63
60665,2196,0
60665,2936,41.55
60665,2474,48.07
60665,2592,58.58
60665,2173,60.99
60665,2172,36.7
60665,2171,48.15
60665,2647,60.18
60665,2548,53.26
60665,2547,51.15
60665,2589,63.51
60665,2169,49.55
60665,2145,52.01
60665,2607,50.36
60665,2561,54.09
60665,2186,66.66
60665,2142,52.7
60665,2185,52.01
60665,2482,45.74
60665,2141,65.28
60665,2184,72.37
60665,2140,53.58
60665,2183,69.93
60665,2182,53.51
60665,2181,73.28
60665,2614,58.4
60665,2558,50.6
60665,2610,55.09
60665,2212,48.22
60665,2618,0
60665,2617,48.8
60665,2615,44.79
60665,2176,49.04
60665,2494,46.53
60665,2373,57.08
60665,2252,49.92
60665,2395,46.05
60665,2394,51.26
60665,2371,52.89
60665,2392,58
60665,2193,49.77
60665,2701,48
60665,2426,47.99
60665,2425,55.96
60665,2424,60.89
60665,2203,52.08
60665,2467,46.75
60665,2346,44.43
60665,2423,58.62
60665,2466,53.77
60665,2345,56.75
60665,2389,57.35
60665,2344,61.79
60665,2388,54.23
60665,2442,44.65
60665,2209,52.05
60665,2307,59.19
60665,2527,59.59
60665,2342,55.82
60665,2386,51.82
60665,2341,0
60665,2340,0
60665,2283,43.66
60665,2061,46.84
60665,2280,50.42
60665,2438,53.39
60665,2339,0
60665,2338,59.31
60665,2359,56.1
60665,2358,0
60665,2357,57.3
60665,2356,53.74
60665,2279,50.83
60665,2179,69.01
60665,2498,54.54
60665,2278,56.97
60665,2211,49.61
60665,2718,47.92
60665,2463,0
60665,2451,60.14
60665,2462,64.36
60665,2450,50.04
60665,2461,0
60665,2174,0
60665,2537,45.99
60665,2449,44.1
60665,2514,62.81
60665,2445,55.68
60665,2741,57.87
60665,2542,51.57
60665,2454,50.99
60665,2465,0
60665,2453,0
60665,2464,48.45
60665,2506,54.19
60665,2505,61.04
60665,2070,0
60665,2111,0
60665,2099,64.71
60665,2110,63.91
60665,2153,68.68
60665,2098,59.59
60665,2097,47.02
60665,2096,0
60665,2095,59.59
60665,2094,79.74
60665,2093,54.57
60665,2108,0
60665,2106,37.8
60665,2127,0
60665,2105,57.55
60665,2126,51.13
60665,2069,34.1
60665,2068,0
60665,2109,75.39
60665,2067,53.24
60665,2584,0
60665,2100,64.86
60665,2122,42.44
60665,2121,59.59
60665,2065,43.38
60665,2120,64.19
60665,2064,47.71
60665,2063,56.92
60665,2119,47.63
60665,2117,88.56
60665,2116,57.05
60665,2114,63.57
60665,2113,50.09
60665,2134,0
60665,2304,43.85
60665,2308,48.22
60665,2080,48.24
60665,2086,45.44
60665,2085,0
60665,2084,44.88
60671,2081,62.21
60671,2180,48.5
60671,2190,38.99
60671,2892,66.44
60671,2199,54.59
60671,2188,49.98
60671,2177,0
60671,2198,62.31
60671,2164,63.25
60671,2196,50.04
60671,2531,60.13
60671,2894,59.31
60671,2530,69.26
60671,2178,62.08
60671,2200,61.35
60671,2908,59.27
60671,2936,42.16
60671,2474,58.56
60671,2592,70.91
60671,2173,62.94
60671,2172,44.99
60671,2171,60.12
60671,2647,58.64
60671,2548,55.46
60671,2547,56.31
60671,2589,58.49
60671,2169,55.33
60671,2145,56.27
60671,2607,56.01
60671,2629,54.88
60671,2561,59.2
60671,2186,64.3
60671,2142,52.3
60671,2482,56.53
60671,2141,67.96
60671,2185,50.16
60671,2184,75.39
60671,2140,52.41
60671,2183,81.51
60671,2182,0
60671,2181,66.66
60671,2614,56.31
60671,2558,60.78
60671,2610,54.76
60671,2212,61.91
60671,2618,61.76
60671,2617,61.63
60671,2615,59.24
60671,2176,69.85
60671,2395,52.9
60671,2252,52.36
60671,2494,62.53
60671,2373,57.7
60671,2394,59.67
60671,2371,62.34
60671,2392,58
60671,2193,54.88
60671,2426,69
60671,2701,45.64
60671,2425,54.48
60671,2424,59.05
60671,2423,58.93
60671,2467,63.37
60671,2346,0
60671,2203,57.09
60671,2389,59.85
60671,2466,58.98
60671,2345,60.06
60671,2344,69.33
60671,2388,61.92
60671,2442,62.07
60671,2209,62.45
60671,2307,71.95
60671,2527,60.67
60671,2386,55.63
60671,2342,52.47
60671,2341,61.06
60671,2340,59.29
60671,2283,63.42
60671,2061,75.56
60671,2280,63.82
60671,2438,76.81
60671,2339,0
60671,2338,57.66
60671,2359,54.62
60671,2358,64.75
60671,2357,56.73
60671,2279,53.25
60671,2356,54.25
60671,2498,56.65
60671,2179,100
60671,2278,65.26
60671,2211,57.25
60671,2718,56.82
60671,2463,0
60671,2397,42.86
60671,2451,55.65
60671,2462,54.52
60671,2450,55.23
60671,2461,0
60671,2174,0
60671,2537,67.14
60671,2449,71.55
60671,2514,63.56
60671,2445,57.02
60671,2115,42.09
60671,2741,58.95
60671,2542,56.97
60671,2454,100
60671,2465,0
60671,2453,0
60671,2464,51.23
60671,2506,64.14
60671,2505,69.87
60671,2535,55.18
60671,2534,74.16
60671,2412,70.43
60671,2444,56.8
60671,2387,54.75
60671,2441,76.81
60671,2440,76.81
60671,2396,57.06
60671,2152,55.08
60671,2490,61.48
60671,2390,49.68
60671,2070,0
60671,2111,0
60671,2099,70.75
60671,2110,51.77
60671,2153,60.73
60671,2098,55.08
60671,2097,63.24
60671,2096,0
60671,2095,55.08
60671,2094,70.33
60671,2093,79.74
60671,2108,0
60671,2106,50.18
60671,2105,58.16
60671,2127,72.96
60671,2126,51.82
60671,2069,81.99
60671,2068,72.73
60671,2109,79.44
60671,2584,0
60671,2100,66.01
60671,2067,53.64
60671,2122,63.38
60671,2121,55.08
60671,2065,60.46
60671,2120,66.48
60671,2064,51.79
60671,2063,71.14
60671,2119,64.44
60671,2117,60.41
60671,2116,58.54
60671,2114,70.19
60671,2113,69.4
60671,2134,71.24
60671,2253,0
60671,2296,58.12
60671,2295,58.97
60671,2273,50.45
60671,2151,100
60671,2291,62.3
60671,2304,55.51
60671,2149,0
60671,2301,46.4
60671,2300,66.17
60671,2289,62.16
60671,2168,56.62
60671,2266,55.15
60671,2288,53.31
60671,2167,78.02
60671,2308,52.7
60671,2406,56.66
60671,2286,59.82
60671,2383,52.85
60671,2415,59.92
60671,2315,64.71
60671,2237,59.07
60671,2236,50.93
60671,2312,62.38
60671,2378,52.47
60671,2311,69.4
60671,2299,45.13
60671,2439,54.09
60671,2080,100
60671,2091,46.84
60671,2090,60.11
60671,2089,56.66
60671,2088,47.93
60671,2087,50.24
60671,2086,73.61
60671,2085,53.28
60671,2084,56.02
60671,2139,100
60671,2104,53.57
60671,2103,54.01
60671,2124,54.17
60676,2081,69.04
60676,2180,0
60676,2190,62.82
60676,2177,0
60676,2892,61.85
60676,2188,52.96
60676,2199,55.45
60676,2198,63.64
60676,2164,85.6
60676,2196,54.19
60676,2531,0
60676,2894,57.99
60676,2530,61.93
60676,2178,0
60676,2200,54.24
60676,2908,60.03
60676,2936,47.75
60676,2474,50.59
60676,2592,63.42
60676,2173,67.62
60676,2172,47.82
60676,2171,60.35
60676,2647,62.91
60676,2548,53.42
60676,2547,54.72
60676,2589,61.75
60676,2169,52.05
60676,2145,56.6
60676,2607,81.33
60676,2629,0
60676,2561,0
60676,2186,66.92
60676,2142,58.74
60676,2185,54.5
60676,2482,43.43
60676,2141,58.31
60676,2184,71.34
60676,2140,57.11
60676,2183,72.82
60676,2182,60.3
60676,2181,76.42
60676,2614,63.45
60676,2558,53.74
60676,2610,53.63
60676,2212,55.92
60676,2618,0
60676,2617,68.79
60676,2615,45.02
60676,2176,63.01
60676,2494,61.64
60676,2373,0
60676,2252,57.36
60676,2395,51.05
60676,2394,62.34
60676,2371,58.44
60676,2392,60.49
60676,2193,50.93
60676,2701,44.32
60676,2426,61.08
60676,2425,57.57
60676,2424,67.45
60676,2203,60.05
60676,2467,47.56
60676,2346,38.68
60676,2423,100
60676,2466,55.56
60676,2345,55.46
60676,2389,59.67
60676,2344,100
60676,2388,64.15
60676,2442,58.49
60676,2209,0
60676,2307,52.72
60676,2527,50.05
60676,2342,59.79
60676,2386,53.21
60676,2341,48.21
60676,2340,49.18
60676,2283,66.77
60676,2061,75.56
60676,2280,65.32
60676,2438,100
60676,2339,0
60676,2338,61.58
60676,2359,52.86
60676,2358,66.08
60676,2357,63.88
60676,2356,54.35
60676,2279,52.96
60676,2179,58.88
60676,2498,53.54
60676,2278,45.91
60676,2211,49.8
60676,2718,0
60676,2463,0
60676,2397,0
60676,2451,72.69
60676,2462,56.37
60676,2450,47.31
60676,2461,0
60676,2174,0
60676,2537,77.03
60676,2449,44.05
60676,2514,61.01
60676,2445,65.14
60676,2115,49.67
60676,2741,64.59
60676,2542,61
60676,2454,100
60676,2465,0
60676,2453,0
60676,2464,61.14
60676,2506,0
60676,2505,79.49
60676,2535,68.43
60676,2534,57.75
60676,2412,32.42
60676,2444,59.8
60676,2387,59.01
60676,2441,100
60676,2396,57.79
60676,2440,100
60676,2152,54.4
60676,2490,67.07
60676,2390,38.84
60676,2070,0
60676,2111,0
60676,2099,71.43
60676,2110,0
60676,2153,61
60676,2098,54.4
60676,2097,45.2
60676,2096,0
60676,2095,54.4
60676,2094,58.69
60676,2093,53.76
60676,2108,0
60676,2106,0
60676,2127,84.72
60676,2105,60.89
60676,2126,0
60676,2069,48.89
60676,2068,56.46
60676,2109,95.12
60676,2067,41.66
60676,2584,0
60676,2100,95.12
60676,2122,0
60676,2121,54.4
60676,2065,54.13
60676,2120,0
60676,2064,41.31
60676,2063,64.46
60676,2119,0
60676,2117,0
60676,2116,0
60676,2114,0
60676,2113,0
60676,2134,0
60676,2253,46.75
60676,2296,0
60676,2295,42.43
60676,2273,62.82
60676,2151,100
60676,2291,61.19
60676,2304,0
60676,2149,0
60676,2301,48.58
60676,2300,44.95
60676,2289,53.34
60676,2168,0
60676,2288,50.8
60676,2266,62.82
60676,2167,100
60676,2308,42.12
60676,2406,62.82
60676,2286,63.77
60676,2383,54.08
60676,2415,50.2
60676,2315,49.1
60676,2237,58.85
60676,2236,50.06
60676,2312,61.73
60676,2378,0
60676,2311,71.19
60676,2299,43.47
60676,2439,52.68
60676,2080,0
60676,2091,0
60676,2090,64.58
60676,2089,65.34
